date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-06-26,3.82,3.93,3.81,3.91,301662185.0,1189178451.0,36852705766.0,0.008185618361795053
2024-06-27,3.9,3.98,3.88,3.96,372424910.0,1500575423.0,36852705766.0,0.01010576841670052
2024-06-28,3.94,4.05,3.94,4.0,372450916.0,1525071773.0,36852705766.0,0.010106474090801227
2024-07-01,4.0,4.03,3.99,4.02,218273513.0,894375721.0,36852705766.0,0.005922862608405197
2024-07-02,4.02,4.03,3.99,4.01,205256019.0,841333686.0,36852705766.0,0.00556963226264291
2024-07-03,4.0,4.05,4.0,4.04,219490658.0,902973206.0,36852705766.0,0.005955889898388418
2024-07-04,4.04,4.07,4.0,4.0,236696421.0,973857427.0,36852705766.0,0.006422769131334018
2024-07-05,4.01,4.01,3.93,3.98,280849595.0,1137030452.0,36852705766.0,0.007620867699193732
2024-07-08,3.99,4.02,3.94,3.95,254115140.0,1031963133.0,36852705766.0,0.006895426935908856
2024-07-09,3.94,4.02,3.92,4.01,334220798.0,1359394053.0,36852705766.0,0.00906909794146918
2024-07-10,4.02,4.14,4.02,4.1,420176026.0,1757715100.0,36852705766.0,0.011401497319299982
2024-07-11,4.14,4.23,4.12,4.22,516657788.0,2203627224.0,36852705766.0,0.014019534719664035
2024-07-12,4.2,4.23,4.16,4.21,349009635.0,1494353489.0,36852705766.0,0.009470393767450134
2024-07-15,4.06,4.07,3.88,3.9,1120952624.0,4495750156.0,36852705766.0,0.030417105086329416
2024-07-16,3.9,4.02,3.86,4.02,681219766.0,2750764036.0,36852705766.0,0.018484932160082738
2024-07-17,4.01,4.03,3.98,3.99,359373938.0,1467132850.0,36852705766.0,0.009751629643746686
2024-07-18,3.97,3.98,3.9,3.96,355429194.0,1429842976.0,36852705766.0,0.00964458881952478
2024-07-19,3.95,4.0,3.94,3.99,321570232.0,1306228056.0,36852705766.0,0.008725824205197926
2024-07-22,4.0,4.0,3.9,3.93,372392142.0,1494078917.0,36852705766.0,0.01010487925539421
2024-07-23,3.93,3.93,3.82,3.82,447895687.0,1767704511.0,36852705766.0,0.012153671696291696
2024-07-24,3.82,3.83,3.67,3.72,606184021.0,2304690001.0,36852705766.0,0.016448833495402673
2024-07-25,3.68,3.72,3.67,3.7,368052324.0,1389051756.0,36852705766.0,0.009987118078574355
2024-07-26,3.7,3.78,3.7,3.77,349519821.0,1339365329.0,36852705766.0,0.009484237689881216
2024-07-29,3.78,3.8,3.75,3.76,208510173.0,803136411.0,36852705766.0,0.005657933892940088
2024-07-30,3.75,3.78,3.73,3.76,224353714.0,860173746.0,36852705766.0,0.006087849164307139
2024-07-31,3.77,3.87,3.77,3.86,345472418.0,1351059124.0,36852705766.0,0.009374411208599234
2024-08-01,3.86,3.89,3.82,3.83,250998760.0,985572432.0,36852705766.0,0.006810863809939551
2024-08-02,3.81,3.85,3.79,3.79,238085900.0,928767659.0,36852705766.0,0.006460472712960362
2024-08-05,3.77,3.8,3.68,3.68,397857454.0,1513666017.0,36852705766.0,0.01079588176038515
2024-08-06,3.7,3.73,3.65,3.69,308396945.0,1160670986.0,36852705766.0,0.008368366408648464
2024-08-07,3.69,3.7,3.66,3.67,218457907.0,820556426.0,36852705766.0,0.00592786614874687
2024-08-08,3.65,3.68,3.62,3.66,241622902.0,901072295.0,36852705766.0,0.006556449437775592
2024-08-09,3.67,3.7,3.65,3.65,210866617.0,791558347.0,36852705766.0,0.005721876117832949
2024-08-12,3.65,3.66,3.61,3.62,200828780.0,746242825.0,36852705766.0,0.005449498912649257
2024-08-13,3.62,3.65,3.6,3.65,228006201.0,844659515.0,36852705766.0,0.0061869595803290146
2024-08-14,3.65,3.68,3.64,3.64,172046055.0,642600638.0,36852705766.0,0.004668478241256528
2024-08-15,3.65,3.74,3.63,3.71,344577366.0,1303109422.0,36852705766.0,0.009350123928156836
2024-08-16,3.72,3.75,3.71,3.72,232741061.0,886627438.0,36852705766.0,0.00631544024142523
2024-08-19,3.72,3.75,3.71,3.73,198053375.0,755789745.0,36852705766.0,0.005374188160227909
2024-08-20,3.74,3.77,3.71,3.72,277074010.0,1057437690.0,36852705766.0,0.007518417012832371
2024-08-21,3.72,3.8,3.71,3.75,256238985.0,985804035.0,36852705766.0,0.006953057575392577
2024-08-22,3.75,3.79,3.73,3.77,228000740.0,877089030.0,36852705766.0,0.006186811395822979
2024-08-23,3.76,3.79,3.72,3.78,243248388.0,934908154.0,36852705766.0,0.0066005570810602175
2024-08-26,3.79,3.84,3.78,3.82,230305968.0,895884845.0,36852705766.0,0.006249363872013934
2024-08-27,3.81,3.81,3.69,3.71,297459084.0,1133470284.0,36852705766.0,0.00807156700755561
2024-08-28,3.72,3.75,3.68,3.74,223834810.0,850891984.0,36852705766.0,0.006073768678513373
2024-08-29,3.74,3.82,3.72,3.8,321524948.0,1245594730.0,36852705766.0,0.008724595421610432
2024-08-30,3.82,3.87,3.78,3.78,466288584.0,1815830778.0,36852705766.0,0.01265276386924604
2024-09-02,3.78,3.8,3.73,3.75,287400907.0,1105484488.0,36852705766.0,0.007798637875462422
2024-09-03,3.75,3.83,3.74,3.81,297341214.0,1153620644.0,36852705766.0,0.008068368599255594
2024-09-04,3.8,3.82,3.75,3.81,205891321.0,797670303.0,36852705766.0,0.005586871213943635
2024-09-05,3.8,3.81,3.76,3.77,243323014.0,939698346.0,36852705766.0,0.006602582061273986
2024-09-06,3.78,3.8,3.74,3.74,163738439.0,629387568.0,36852705766.0,0.004443050668780574
2024-09-09,3.77,3.77,3.69,3.71,240921491.0,914644473.0,36852705766.0,0.006537416615478806
2024-09-10,3.71,3.77,3.67,3.76,262065538.0,996180225.0,36852705766.0,0.007111161380225695
2024-09-11,3.76,3.77,3.66,3.68,248318767.0,938133600.0,36852705766.0,0.006738142066873603
2024-09-12,3.68,3.71,3.63,3.63,232112347.0,868404028.0,36852705766.0,0.006298380055831475
2024-09-13,3.64,3.66,3.56,3.57,296687777.0,1091935048.0,36852705766.0,0.008050637553829811
2024-09-18,3.58,3.59,3.52,3.55,234219070.0,847639538.0,36852705766.0,0.006355546088995413
2024-09-19,3.58,3.67,3.57,3.66,343579574.0,1274900883.0,36852705766.0,0.009323048792715342
2024-09-20,3.67,3.72,3.64,3.7,296515422.0,1115046700.0,36852705766.0,0.008045960692350645
2024-09-23,3.71,3.74,3.67,3.72,214047225.0,813038485.0,36852705766.0,0.005808182073769959
2024-09-24,3.73,3.81,3.72,3.8,429881449.0,1659092497.0,36852705766.0,0.011664854454095609
2024-09-25,3.83,3.89,3.79,3.81,465188951.0,1827496341.0,36852705766.0,0.012622925273215067
2024-09-26,3.78,3.9,3.77,3.89,565378154.0,2213837799.0,36852705766.0,0.01534156426911842
2024-09-27,3.95,4.11,3.94,4.06,896616844.0,3679363650.0,36852705766.0,0.02432974256200236
2024-09-30,4.17,4.4,4.12,4.38,1517585680.0,6615144258.0,36851897866.0,0.04118066552550995
2024-10-08,4.82,4.82,4.41,4.62,1827104882.0,8616898239.0,36851897866.0,0.04957966855991178
2024-10-09,4.55,4.55,4.24,4.26,1221661350.0,5458203052.0,36851897866.0,0.03315056810485517
2024-10-10,4.27,4.38,4.22,4.28,757922052.0,3329698029.0,36851897866.0,0.020566703369143652
2024-10-11,4.26,4.27,4.04,4.1,659297535.0,2792792654.0,36851897866.0,0.017890463535889578
2024-10-14,4.12,4.19,4.07,4.16,602350252.0,2545426299.0,36851897866.0,0.016345162308607598
2024-10-15,4.16,4.19,4.06,4.06,550830402.0,2321805097.0,36851897866.0,0.014947137973813899
2024-10-16,4.01,4.07,4.0,4.04,454688326.0,1871906646.0,36851897866.0,0.01233826077705216
2024-10-17,4.05,4.11,4.0,4.0,462213740.0,1915046928.0,36851897866.0,0.012542467736144572
2024-10-18,4.0,4.15,3.97,4.07,843399864.0,3487259740.0,36851897866.0,0.02288619888904367
2024-10-21,4.1,4.2,4.09,4.14,945184801.0,4012207003.0,36851897866.0,0.02564819875591913
2024-10-22,4.14,4.2,4.09,4.19,717453717.0,3047262477.0,36851897866.0,0.019468569016683708
2024-10-23,4.19,4.33,4.17,4.25,943893003.0,4101150298.0,36851897866.0,0.02561314498461277
2024-10-24,4.22,4.23,4.14,4.16,484610717.0,2063701149.0,36851897866.0,0.013150224142108773
2024-10-25,4.16,4.3,4.15,4.28,704225468.0,3054323702.0,36851897866.0,0.01910961195433375
2024-10-28,4.28,4.28,4.2,4.26,667338928.0,2883064498.0,36851897866.0,0.018108671917700467
2024-10-29,4.28,4.29,4.21,4.22,565078058.0,2449711434.0,36851897866.0,0.015333757302126568
2024-10-30,4.22,4.52,4.2,4.43,1756182506.0,7873931174.0,36851897866.0,0.047655144176991626
2024-10-31,4.51,4.65,4.35,4.57,2057376082.0,9439066969.0,36851897866.0,0.05582822598393663
2024-11-01,4.6,4.63,4.35,4.37,1422533931.0,6464534866.0,36851897866.0,0.03860137505461955
2024-11-04,4.36,4.47,4.34,4.41,710848080.0,3203193383.0,36851897866.0,0.019289320799291503
2024-11-05,4.43,4.55,4.4,4.52,1084820919.0,4977801359.0,36851897866.0,0.02943731481468336
2024-11-06,4.53,4.54,4.43,4.47,932691539.0,4271153937.0,36851897866.0,0.025309186039520433
2024-11-07,4.45,4.56,4.43,4.56,1028628512.0,4735598648.0,36851897866.0,0.027912497634186295
2024-11-08,4.58,4.61,4.5,4.53,879021872.0,4093173218.0,36851897866.0,0.023852825034853798
2024-11-11,4.5,4.62,4.47,4.56,958376289.0,4455056099.0,36851897866.0,0.026006158284841263
2024-11-12,4.55,4.58,4.42,4.45,996253801.0,4585001481.0,36851897866.0,0.027033988985385626
2024-11-13,4.42,4.47,4.38,4.46,662013028.0,2987642307.0,36851897866.0,0.01796415018860619
2024-11-14,4.47,4.47,4.31,4.31,689238968.0,3082907196.0,36851897866.0,0.018702943617888948
2024-11-15,4.3,4.45,4.29,4.32,778116803.0,3472426459.0,36851897866.0,0.02111470095324181
2024-11-18,4.41,4.45,4.31,4.32,834495592.0,3727032797.0,36851897866.0,0.022644575729433885
2024-11-19,4.33,4.35,4.2,4.31,742327636.0,3240828429.0,36851897866.0,0.020143538840231085
2024-11-20,4.32,4.34,4.28,4.32,448523352.0,1973634223.0,36851897866.0,0.01217097023417654
2024-11-21,4.32,4.33,4.26,4.28,436590523.0,1911660569.0,36851897866.0,0.011847165228437356
2024-11-22,4.27,4.3,4.15,4.15,574991771.0,2486567679.0,36851897866.0,0.015602772293865882
2024-11-25,4.15,4.17,4.07,4.11,539312222.0,2270746985.0,36851897866.0,0.014634584735935022
2024-11-26,4.1,4.15,4.09,4.1,420739192.0,1769736757.0,36851897866.0,0.011417029145415574
2024-11-27,4.1,4.22,4.06,4.21,569823478.0,2414487461.0,36851897866.0,0.015462527332295847
